,seed,n_doc,k,mean_max_envies,better_off,worse_off,max_dual_1,max_dual_2
38,1,60,5,2.4577951679809965e-07,100.0,0.0,3.566121081402938e-18,0.2813875777320202
39,1,60,10,1.0159974242382156e-06,100.0,0.0,2.6245026494789223e-18,0.21937522176156485
40,1,60,15,8.342501986163202e-07,100.0,0.0,2.2069678824115835e-18,0.19363827503287845
41,1,60,20,5.489595329497801e-06,100.0,0.0,0.004450797958468777,0.17861443847471575
42,1,70,1,1.1465727349575876e-08,100.0,0.0,1.0225073857582025e-16,0.6802169897422999
43,1,70,3,3.754369467556353e-07,100.0,0.0,0.0,0.371027335889344
44,1,70,5,5.503375888844439e-07,100.0,0.0,0.0,0.2979063227975657
45,1,70,10,1.7419140231419373e-06,100.0,0.0,2.4686792911053504e-18,0.23224800861947453
46,1,70,15,1.4573938423470261e-06,100.0,0.0,2.108622940203332e-18,0.2049987997311506
47,1,70,20,9.184622041580325e-08,100.0,0.0,1.8860020818648185e-18,0.18906974740170035
48,1,80,1,1.28571727794468e-08,100.0,0.0,9.964519567474703e-17,0.7207207048203672
49,1,80,3,1.7734632728727202e-07,100.0,0.0,1.8400227187503494e-17,0.3930971058705829
50,1,80,5,2.1022427820902716e-07,100.0,0.0,3.285636850045216e-18,0.31564003176628
51,1,80,10,1.0249600005746325e-06,100.0,0.0,2.397567071796389e-18,0.24607915125288685
52,1,80,15,8.157613080408445e-07,100.0,0.0,2.02991801459964e-18,0.21720585694766562
53,1,80,20,3.1516448477111877e-07,100.0,0.0,1.8295867086897385e-18,0.20032697213215553
54,1,90,1,9.120234076801474e-10,100.0,0.0,9.738548724463873e-17,0.770764672605639
55,1,90,3,2.3023059361048925e-07,100.0,0.0,0.0,0.4204168137397808
56,1,90,5,6.737121344100276e-07,100.0,0.0,0.0,0.33756093686646493
57,1,90,10,1.2152386239501127e-07,100.0,0.0,2.3499349270727956e-18,0.26315330141012866
58,1,90,15,1.4046378641810497e-06,100.0,0.0,1.994687509361862e-18,0.23232102524050047
59,1,90,20,1.6898894555336971e-06,100.0,0.0,1.7929259724061986e-18,0.21429956873830694
60,2,50,1,7.018905699512691e-07,100.0,0.0,9.005856683846501e-17,0.6154531190412571
61,2,50,3,2.1603796939109185e-07,100.0,0.0,5.037883322729838e-18,0.3357041391880041
62,2,50,5,1.3644348481966605e-06,100.0,0.0,3.853742787794171e-18,0.2695446067223494
63,2,50,10,3.096800927129806e-06,100.0,0.0,2.8190643695904092e-18,0.21012692229210858
64,2,50,15,5.481153254256909e-07,100.0,0.0,2.336150619851105e-18,0.18547786029380345
65,2,50,20,4.3056299006269504e-06,100.0,0.0,0.00479132742365609,0.16861605534113266
66,2,60,1,1.3063146650844133e-08,100.0,0.0,9.329302026937235e-17,0.6298963982376871
67,2,60,3,9.911926325115483e-07,100.0,0.0,0.0,0.3435807629709647
68,2,60,5,5.066490811138204e-07,100.0,0.0,3.588539045811973e-18,0.2758619347468404
69,2,60,10,2.5226148675237967e-06,100.0,0.0,2.6343124360330326e-18,0.21505901179515213
70,2,60,15,5.887893726355983e-07,100.0,0.0,2.2146774011151454e-18,0.18983407480337885
71,2,60,20,2.033865431648432e-06,100.0,0.0,0.0009693118477009024,0.17508116810605842
72,2,70,1,3.787946291062509e-08,100.0,0.0,2.820489659809148e-16,0.6753425819101464
73,2,70,3,3.9252323698280027e-07,100.0,0.0,1.8242570578803742e-17,0.3683519620814572
74,2,70,5,8.770972880256977e-07,100.0,0.0,0.0,0.2957846330263258
75,2,70,10,2.317927001293303e-06,100.0,0.0,2.4796199089482943e-18,0.23058980630820455
76,2,70,15,2.2888707109567543e-06,100.0,0.0,2.113433494704495e-18,0.20352025155029518
77,2,70,20,2.0186281230001005e-06,100.0,0.0,1.8898339861054756e-18,0.18767225672100876
78,2,80,1,1.836694179732645e-10,100.0,0.0,9.667216112467212e-17,0.7283274589234796
79,2,80,3,4.480024117323872e-08,100.0,0.0,1.8118725717732073e-17,0.3972717244991041
80,2,80,5,3.5175924083304803e-07,100.0,0.0,0.0,0.3189752895099276
81,2,80,10,2.5906245639575545e-07,100.0,0.0,2.3985384957937005e-18,0.24866140501063191
82,2,80,15,8.896019056220396e-07,100.0,0.0,2.031569198863026e-18,0.21949659818374123
83,2,80,20,3.3827369529192476e-06,100.0,0.0,1.8311005522626042e-18,0.20243952259312437
84,2,90,1,2.0084569190840326e-09,100.0,0.0,9.951638903806721e-17,0.7707661907721154
85,2,90,3,2.214512587473261e-07,100.0,0.0,0.0,0.4204173904445252
86,2,90,5,1.911916803959207e-07,100.0,0.0,0.0,0.33755135604803715
87,2,90,10,7.654668389737533e-07,100.0,0.0,2.348450692256925e-18,0.26315018166815
88,2,90,15,1.3819780310556326e-06,100.0,0.0,1.9959386291535265e-18,0.23231866425583172
89,2,90,20,1.9942811062142917e-06,100.0,0.0,1.7940394690768315e-18,0.21430109763043506
90,3,50,1,1.274814839646865e-09,26.0,0.0,9.568726044731303e-17,0.621473353303789
91,3,50,3,1.5920738475125871e-07,26.0,0.0,5.015524324399555e-18,0.33898445901191315
92,3,50,5,2.3137534044894713e-06,26.0,0.0,3.85716438494779e-18,0.27217864672555714
93,3,50,10,2.6820294601613175e-06,26.0,0.0,2.8341242427747863e-18,0.2121820738045773
94,3,50,15,6.672340561882439e-06,26.0,0.0,0.0052345905583377405,0.18676319576489853
95,3,50,20,8.441680927917173e-06,26.0,0.0,0.005194952171531922,0.1715834698424043
96,3,60,1,4.7422157189616934e-08,26.666666666666668,0.0,9.488715032485891e-17,0.655230008098289
97,3,60,3,1.5169517741311616e-06,26.666666666666668,0.0,0.0,0.3574091455860172
98,3,60,5,9.00317594764228e-07,26.666666666666668,0.0,3.5880546929487854e-18,0.28697082675994057
99,3,60,10,8.662678167417922e-07,26.666666666666668,0.0,2.63867605241852e-18,0.22371375828254433
100,3,60,15,5.523755590196454e-08,26.666666666666668,0.0,2.221769765426897e-18,0.197469263309509
101,3,60,20,5.662604088232815e-06,26.666666666666668,0.0,0.004611352983279058,0.18169305963331495
102,3,70,1,4.257651051448155e-11,100.0,0.0,1.0321956454147881e-16,0.6920323561559432
103,3,70,3,3.046546855698566e-07,100.0,0.0,0.0,0.37746549031637877
104,3,70,5,9.19054578328361e-07,100.0,0.0,3.4279747746771817e-18,0.3030774119993185
105,3,70,10,2.3048141794971116e-06,100.0,0.0,2.475357629097167e-18,0.23627696168337725
106,3,70,15,1.853514436413926e-06,100.0,0.0,2.1166460480732196e-18,0.20856132825330131
107,3,70,20,3.247942300902757e-06,100.0,0.0,0.004291126620329701,0.1926111529180033
108,3,80,1,1.2820871218262654e-08,100.0,0.0,9.90578148345603e-17,0.720720846311555
109,3,80,3,2.8400738235423785e-07,100.0,0.0,1.7584721699974122e-17,0.39308290054874345
110,3,80,5,1.0347323760448793e-06,100.0,0.0,0.0,0.3156560452946645
111,3,80,10,1.432735070723539e-06,100.0,0.0,2.402218369445682e-18,0.246079265483618
112,3,80,15,1.7619653649337749e-07,100.0,0.0,2.036331224918017e-18,0.21720107803967936
113,3,80,20,1.7188438863412201e-07,100.0,0.0,1.831347167568399e-18,0.2003249493846327
114,3,90,1,3.260413466915498e-08,100.0,0.0,9.770882192120747e-17,0.7579912484390199
115,3,90,3,1.9961608289084835e-08,100.0,0.0,1.7720184802160996e-17,0.41345042399586573
116,3,90,5,6.796918837729218e-07,100.0,0.0,0.0,0.33196711462917344
117,3,90,10,9.396217871078853e-07,100.0,0.0,2.3356126106270224e-18,0.2588064568875435
118,3,90,15,1.8830398232443313e-06,100.0,0.0,1.9905479712714338e-18,0.22843596449862524
119,3,90,20,2.831042008279418e-07,100.0,0.0,1.790273826204696e-18,0.21068571237294517
120,4,50,1,1.1808202007757006e-07,100.0,0.0,9.270650312843118e-17,0.6154416973842888
121,4,50,3,1.72814474413312e-06,100.0,0.0,4.99067458049636e-18,0.3356907536052471
122,4,50,5,2.3177363141180244e-06,100.0,0.0,3.816557549623927e-18,0.2695457833211364
123,4,50,10,1.399640910894373e-06,100.0,0.0,2.794708306246369e-18,0.21013503653728677
124,4,50,15,7.471540145617793e-07,100.0,0.0,2.318471244030729e-18,0.18547747893353897
125,4,50,20,6.661077684239114e-06,100.0,0.0,0.0047914712317535055,0.16861724155372354
126,4,60,1,6.57030376973517e-08,100.0,0.0,9.888477185847501e-17,0.6384474450719896
127,4,60,3,1.7709571175910595e-07,100.0,0.0,0.0,0.34823592108856505
128,4,60,5,8.701755140904594e-07,100.0,0.0,3.558862744055835e-18,0.2796096150523668
129,4,60,10,1.6563504005115723e-06,100.0,0.0,2.6183444786959454e-18,0.2179573082940789
130,4,60,15,1.285463659568831e-06,100.0,0.0,2.2017265658349394e-18,0.19233864230869685
131,4,60,20,5.362411212907172e-06,100.0,0.0,0.004414524700922557,0.1767370696143148
132,4,70,1,2.432416574849503e-09,100.0,0.0,1.0362876517158223e-16,0.6753904859558748
133,4,70,3,7.187880471830702e-08,100.0,0.0,1.0638354106568733e-16,0.36838778653212817
134,4,70,5,5.400575571072283e-07,100.0,0.0,0.0,0.29579360235719765
135,4,70,10,1.1619015456446681e-06,100.0,0.0,2.4700659561044386e-18,0.23057786483056722
136,4,70,15,8.430531975976055e-07,100.0,0.0,2.1052278626981427e-18,0.2035235965054826
137,4,70,20,1.1840807538221018e-06,100.0,0.0,1.8839834267054666e-18,0.1876733216578249
138,4,80,1,3.1856261829832366e-09,100.0,0.0,9.905591201913123e-17,0.7207207630530724
139,4,80,3,1.4883442756762066e-07,100.0,0.0,1.8265628008644206e-17,0.3931020609909458
140,4,80,5,9.393621899849575e-07,100.0,0.0,3.2846637632148302e-18,0.3156588687930072
141,4,80,10,1.742887444759582e-06,100.0,0.0,2.400133510786266e-18,0.2460703233417908
142,4,80,15,1.837254947056246e-06,100.0,0.0,2.0392257416028234e-18,0.21721301900456816
143,4,80,20,2.3866812342225596e-07,100.0,0.0,1.8284767295727805e-18,0.20032592875898855
144,4,90,1,2.1641299663010685e-09,100.0,0.0,9.568636681573426e-17,0.7661478769566523
145,4,90,3,6.094242611302899e-07,100.0,0.0,0.0,0.4179004034922613
146,4,90,5,6.777700838035334e-07,100.0,0.0,0.0,0.3355311118182353
147,4,90,10,1.322477841915371e-06,100.0,0.0,2.3485301406350868e-18,0.2615726930775166
148,4,90,15,2.156870763655964e-06,100.0,0.0,1.9960154209760073e-18,0.23089445551177779
149,4,90,20,7.27682897754637e-07,100.0,0.0,1.792896081493139e-18,0.21295733498201433
150,5,50,1,1.5312390092336872e-09,28.000000000000004,0.0,9.731055770811441e-17,0.6145966939877173
151,5,50,3,1.4901141287419152e-06,28.000000000000004,0.0,4.96012776787463e-18,0.3352347204458085
152,5,50,5,2.1506352301713606e-06,28.000000000000004,0.0,3.807436451964734e-18,0.2691649801337196
153,5,50,10,1.6168449273187056e-06,28.000000000000004,0.0,2.798657318681091e-18,0.20983517594710452
154,5,50,15,4.507789146247987e-06,28.000000000000004,0.0,0.005078990328468902,0.18537888430285998
155,5,50,20,5.556455806746021e-06,28.000000000000004,0.0,0.00513594022616076,0.16994059704694847
156,5,60,1,4.687784086891225e-08,26.666666666666668,0.0,9.47600798723263e-17,0.6552574537105587
157,5,60,3,2.3234609787450534e-07,26.666666666666668,0.0,1.820594199409916e-17,0.35738401951699617
158,5,60,5,1.2888545763714877e-06,26.666666666666668,0.0,3.581312349535115e-18,0.2869684183088753
159,5,60,10,2.315340943753741e-06,26.666666666666668,0.0,2.6129545081677435e-18,0.22371838487618972
160,5,60,15,1.2286149330804134e-07,26.666666666666668,0.0,2.206074328487593e-18,0.19746943272731915
161,5,60,20,3.7148218656239838e-06,26.666666666666668,0.0,0.0046110903304102885,0.18169308159418315
162,5,70,1,3.492740328251715e-11,100.0,0.0,9.934633075226949e-17,0.6920323551659192
163,5,70,3,2.448686713577858e-07,100.0,0.0,0.0,0.3774746437912149
164,5,70,5,2.3686019699380532e-07,100.0,0.0,3.4309321065700375e-18,0.303079795508806
165,5,70,10,1.625289056402144e-06,100.0,0.0,2.466006745128896e-18,0.23627432890142233
166,5,70,15,5.124702351519916e-07,100.0,0.0,2.107725549192525e-18,0.2085602948967782
167,5,70,20,3.2593580234238696e-06,100.0,0.0,0.0042915127020614115,0.19261114654087366
168,5,80,1,8.992275970197416e-10,100.0,0.0,2.5501761122631616e-16,0.7154170381074596
169,5,80,3,1.5082830030193478e-07,100.0,0.0,0.0,0.39022773829755636
170,5,80,5,1.0080298876328533e-06,100.0,0.0,0.0,0.3133212966947187
171,5,80,10,6.8958491577056e-07,100.0,0.0,2.404491444872163e-18,0.24425340524835204
172,5,80,15,1.8476062853272496e-06,100.0,0.0,2.0415315475888144e-18,0.21560140821493018
173,5,80,20,9.627355785490205e-07,100.0,0.0,1.8303519987359997e-18,0.19885154727036217
174,5,90,1,1.8248226516512537e-08,100.0,0.0,9.110822721886284e-17,0.7785835677678966
175,5,90,3,2.2510689714207834e-07,100.0,0.0,0.0,0.42468302990681445
176,5,90,5,7.658554048712495e-07,100.0,0.0,0.0,0.34098390864811157
177,5,90,10,2.140663513003541e-06,100.0,0.0,2.3549403888783642e-18,0.26582666396622795
178,5,90,15,2.101366898916842e-06,100.0,0.0,1.9962880882833263e-18,0.23464068850027395
179,5,90,20,2.1861461252783133e-07,100.0,0.0,1.788152489185165e-18,0.2164092022648207
180,6,50,1,1.4083879253867782e-07,100.0,0.0,2.691706252685557e-16,0.5989660749921737
181,6,50,3,3.986252955476832e-07,100.0,0.0,4.978311419154421e-18,0.32662155382013636
182,6,50,5,2.3015247980995305e-06,100.0,0.0,3.810281922405478e-18,0.2622560752037616
183,6,50,10,3.67062672715175e-06,100.0,0.0,2.794500993852706e-18,0.2044514929278436
184,6,50,15,6.667495943872837e-07,100.0,0.0,2.3177333392948224e-18,0.18048723460365695
185,6,50,20,4.063590479085643e-06,100.0,0.0,0.004817029023832712,0.16533484619253838
186,6,60,1,8.284901528631447e-08,100.0,0.0,9.666081700586967e-17,0.6384451283764835
187,6,60,3,5.084146974184319e-07,100.0,0.0,1.8073445515512922e-17,0.3482543127944952
188,6,60,5,2.420825828659175e-06,100.0,0.0,3.5608714490105164e-18,0.27960933253442577
189,6,60,10,2.196513983286723e-06,100.0,0.0,2.619553940796296e-18,0.21796147282432077
190,6,60,15,1.4671286987553525e-06,100.0,0.0,2.204204703140605e-18,0.19234342998247195
191,6,60,20,4.7617811692799195e-06,100.0,0.0,0.004414521001143647,0.17673815107377003
192,6,70,1,5.344545013853872e-09,100.0,0.0,1.0107117289135481e-16,0.6674346650541556
193,6,70,3,2.9976679859122097e-07,100.0,0.0,0.0,0.3640573097149524
194,6,70,5,4.446446388644769e-07,100.0,0.0,0.0,0.2923082194426353
195,6,70,10,7.546458910466316e-07,100.0,0.0,2.4746902285282983e-18,0.22787918443761696
196,6,70,15,4.4754912806865834e-07,100.0,0.0,2.108952974325497e-18,0.20114599230098856
197,6,70,20,3.6481259038091434e-06,100.0,0.0,1.8861759208614738e-18,0.18552242786910253
198,6,80,1,6.043054081349488e-09,100.0,0.0,1.0108461666497223e-16,0.7082431596992781
199,6,80,3,2.6803778996938726e-07,100.0,0.0,1.827759110179723e-17,0.38627472121267903
200,6,80,5,7.370424839815183e-07,100.0,0.0,1.47698341474587e-17,0.3101561361279011
201,6,80,10,3.795070765044359e-07,100.0,0.0,2.4083539009478926e-18,0.2418105570944372
202,6,80,15,1.3657851711009262e-07,100.0,0.0,2.0434115580149738e-18,0.213439737249496
203,6,80,20,3.8487877636720477e-07,100.0,0.0,1.8310025617030638e-18,0.19685756339929056
204,6,90,1,3.538379024635184e-08,100.0,0.0,9.909399995705225e-17,0.7579879828877379
205,6,90,3,8.416416176178821e-07,100.0,0.0,0.0,0.4134517680399612
206,6,90,5,9.605758764847844e-07,100.0,0.0,0.0,0.33197022978042234
207,6,90,10,3.102322470012104e-07,100.0,0.0,2.3545804887221553e-18,0.25879143130371196
208,6,90,15,2.394779797056235e-06,100.0,0.0,1.9982522709798792e-18,0.22844036946861915
209,6,90,20,1.7248839138232997e-06,100.0,0.0,1.7961303613622197e-18,0.21069070397686146
210,7,50,1,8.408501340895213e-09,30.0,0.0,9.813755763250563e-17,0.6103062734754203
211,7,50,3,2.2741068749163592e-07,30.0,0.0,4.967051000140301e-18,0.3328945260449163
212,7,50,5,1.748655721737169e-06,30.0,0.0,3.808314485989264e-18,0.2672936662703749
213,7,50,10,2.8896459689945257e-06,30.0,0.0,2.796991552915089e-18,0.20836751942423415
214,7,50,15,3.815764534895206e-06,30.0,0.0,0.0007932570046669032,0.1839006261885596
215,7,50,20,6.799044185488333e-06,30.0,0.0,0.004990182158150574,0.16856363225583548
216,7,60,1,7.675249305938744e-08,100.0,0.0,9.686493723747855e-17,0.6384427378836162
217,7,60,3,2.72345042164674e-07,100.0,0.0,0.0,0.34823595871089025
218,7,60,5,6.280257640085676e-07,100.0,0.0,3.563901793085145e-18,0.27960857401575007
219,7,60,10,2.6291436103258336e-06,100.0,0.0,2.621434892236094e-18,0.21796052432946394
220,7,60,15,1.7348601881973018e-06,100.0,0.0,2.204685573331091e-18,0.19234246854614112
221,7,60,20,4.941391094606057e-06,100.0,0.0,0.004414506633605654,0.1767377643924055
222,7,70,1,3.427655484515029e-08,100.0,0.0,0.0,0.6802232313474653
223,7,70,3,1.53397661113464e-07,100.0,0.0,0.0,0.3710311684291363
224,7,70,5,3.6177061762745766e-07,100.0,0.0,0.0,0.2979052043640709
225,7,70,10,1.1867788210498332e-06,100.0,0.0,2.4657760137865193e-18,0.23224121648792684
226,7,70,15,1.1603441327196948e-06,100.0,0.0,2.1072084335255534e-18,0.20500103898767102
227,7,70,20,1.5216572180512027e-06,100.0,0.0,1.8846147161286324e-18,0.1890714205440872
228,7,80,1,4.0987267703636305e-09,100.0,0.0,9.810880028572637e-17,0.720720793146234
229,7,80,3,2.7713750352896525e-07,100.0,0.0,0.0,0.3931071692650334
230,7,80,5,4.1431988365373677e-07,100.0,0.0,0.0,0.31564956988885734
231,7,80,10,1.4407440489237408e-06,100.0,0.0,2.4002398575348292e-18,0.24607044250566798
232,7,80,15,3.415212846144024e-07,100.0,0.0,2.0405131104001537e-18,0.21720029241501462
233,7,80,20,7.536993915618559e-07,100.0,0.0,1.8297106917427217e-18,0.20032560773341362
234,7,90,1,4.109434837523754e-08,100.0,0.0,9.763816027672621e-17,0.7579903627096455
235,7,90,3,2.6044776755384396e-07,100.0,0.0,0.0,0.41342442714278616
236,7,90,5,5.364359230983801e-07,100.0,0.0,0.0,0.3319693342650223
237,7,90,10,9.880180911277971e-07,100.0,0.0,2.347195718891794e-18,0.25879144060688636
238,7,90,15,1.4636273277657264e-06,100.0,0.0,1.9952701724246954e-18,0.22843668695189792
239,7,90,20,3.2098401013351763e-06,100.0,0.0,1.793154100221814e-18,0.210688315512018
240,8,50,1,1.8588488413850966e-09,26.0,0.0,9.489897030640299e-17,0.6214736666990918
241,8,50,3,8.520178554443093e-08,26.0,0.0,5.043402988238161e-18,0.3389848660159815
242,8,50,5,1.0569135412112018e-06,26.0,0.0,3.880333653522534e-18,0.27218804016454023
243,8,50,10,7.960832054365597e-07,26.0,0.0,2.8479070963390804e-18,0.21218328546835338
244,8,50,15,5.0889679603004745e-06,26.0,0.0,0.005267961078540296,0.18676316259818052
245,8,50,20,7.332407969592581e-06,26.0,0.0,0.0051950513205641004,0.17158331825901652
246,8,60,1,2.0965309721312745e-10,28.333333333333332,0.0,9.2645420114969e-17,0.6502781659729509
247,8,60,3,5.024468237638556e-08,28.333333333333332,0.0,0.0,0.35469719123619825
248,8,60,5,1.1176441496743262e-06,28.333333333333332,0.0,3.607169709983589e-18,0.28480025091147887
249,8,60,10,2.659482715683762e-06,28.333333333333332,0.0,2.6536132455107543e-18,0.22201255453166832
250,8,60,15,2.0897854515578637e-06,28.333333333333332,0.0,2.2287330680700056e-18,0.19597214573384777
251,8,60,20,2.044676702510135e-06,28.333333333333332,0.0,0.004501405748474976,0.1803333070243169
252,8,70,1,1.6315148408827485e-08,100.0,0.0,9.621289315962543e-17,0.6879945365785127
253,8,70,3,3.062554311178525e-07,100.0,0.0,0.0,0.3752548343084311
254,8,70,5,6.522069066892757e-07,100.0,0.0,3.4638354414779975e-18,0.3012929869086169
255,8,70,10,1.104171204105612e-06,100.0,0.0,2.4887906105360026e-18,0.234877489265586
256,8,70,15,1.0747582588059949e-06,100.0,0.0,2.122031427697614e-18,0.20728078447207635
257,8,70,20,1.2954005525862703e-06,100.0,0.0,0.0005300247908340614,0.19113304652744753
258,8,80,1,3.3667845431711863e-10,100.0,0.0,9.170984182548031e-17,0.7283274603835446
259,8,80,3,1.9198047859058515e-08,100.0,0.0,1.8207947941790516e-17,0.3972694494583801
260,8,80,5,3.818560916084464e-07,100.0,0.0,0.0,0.3189747788474195
261,8,80,10,1.1206411826842137e-06,100.0,0.0,2.401401392525478e-18,0.2486681369676715
262,8,80,15,2.358831548902492e-06,100.0,0.0,2.039509463926177e-18,0.21948295146304933
263,8,80,20,1.935957726042908e-06,100.0,0.0,1.8336641932671843e-18,0.20241241847213928
264,8,90,1,4.2456203350797155e-08,100.0,0.0,9.601885299937348e-17,0.7661339467371494
265,8,90,3,3.1601681577164837e-07,100.0,0.0,1.8092488439971918e-17,0.4178766162719887
266,8,90,5,4.010823205605437e-07,100.0,0.0,0.0,0.33553204849572316
267,8,90,10,6.736328850446312e-07,100.0,0.0,2.3444096498122313e-18,0.2615765816884993
268,8,90,15,6.783868674088478e-07,100.0,0.0,1.991008635299051e-18,0.2308261582513326
269,8,90,20,1.1125342719476012e-06,100.0,0.0,1.7923437165039967e-18,0.21284316880758028
270,9,50,1,1.7110744218600263e-07,100.0,0.0,9.443292561377599e-17,0.5988044216783929
271,9,50,3,3.822582147622545e-07,100.0,0.0,0.0,0.32670291965010995
272,9,50,5,2.906714842954683e-06,100.0,0.0,3.768954304755158e-18,0.2622470351233493
273,9,50,10,5.7357238409664105e-06,100.0,0.0,2.767667562352974e-18,0.20444979199262364
274,9,50,15,5.87887710387669e-07,100.0,0.0,2.2980465858905287e-18,0.18048794599963636
275,9,50,20,2.3141378822200134e-06,100.0,0.0,0.004817141968322806,0.16533625086459722
276,9,60,1,6.482545400785274e-10,100.0,0.0,1.0057288986231033e-16,0.6384488054708606
277,9,60,3,5.543428483508996e-07,100.0,0.0,1.773397387108514e-17,0.34825475258407246
278,9,60,5,3.76272868623579e-07,100.0,0.0,3.534154778212712e-18,0.27961102988769215
279,9,60,10,8.609418935451925e-07,100.0,0.0,2.600882082175943e-18,0.2179600595747002
280,9,60,15,2.1586568707587173e-06,100.0,0.0,2.1905689681818537e-18,0.19234490156620462
281,9,60,20,4.1273229733998195e-06,100.0,0.0,0.0044145051192185135,0.1767383483038823
282,9,70,1,4.373355483982078e-08,100.0,0.0,3.7646907557621004e-16,0.6625644057396607
283,9,70,3,1.6496026806742402e-07,100.0,0.0,1.7886395583986208e-17,0.3614146007959238
284,9,70,5,1.1630880063547321e-06,100.0,0.0,0.0,0.2902070535695226
285,9,70,10,1.2709882804286224e-06,100.0,0.0,2.4867642112638383e-18,0.22622738535871406
286,9,70,15,9.855493080091605e-07,100.0,0.0,2.1011960041873993e-18,0.19965207648201577
287,9,70,20,2.189741774242498e-06,100.0,0.0,1.8790898691587146e-18,0.18410313394485248
288,9,80,1,1.8050786690934978e-08,100.0,0.0,2.8426949445651445e-16,0.6956616348644802
289,9,80,3,4.95038899420517e-07,100.0,0.0,1.816351928644594e-17,0.3794707179391075
290,9,80,5,8.644161976399839e-07,100.0,0.0,0.0,0.3046813358621794
291,9,80,10,2.5132126949233e-08,100.0,0.0,2.40250339463624e-18,0.23752369664614012
292,9,80,15,1.0919508600046487e-06,100.0,0.0,2.0402965627610607e-18,0.20965729189649654
293,9,80,20,1.2859400225192013e-06,100.0,0.0,1.8275982382324393e-18,0.19336713652575935
294,9,90,1,2.323890960162877e-08,100.0,0.0,1.0107256756202943e-16,0.7579962573942415
295,9,90,3,1.8986608705080838e-07,100.0,0.0,0.0,0.4134503011266392
296,9,90,5,1.190664638087448e-06,100.0,0.0,0.0,0.3319745159837136
