,seed,n_doc,k,mean_max_envies,better_off,worse_off,max_dual_1,max_dual_2
167,5,70,20,0.018457156149080674,61.42857142857143,24.285714285714285,0.31234318367380776,20.640204956037095
168,5,80,1,0.004879028317033844,58.75,25.0,9.748920325849009e-15,77.98106694565294
169,5,80,3,0.00894505642563702,58.75,25.0,1.797602335730671e-15,42.535108760631594
170,5,80,5,0.01114096848235455,58.75,25.0,7.595411924062578e-16,34.15253442760326
171,5,80,10,0.014288239393793405,58.75,25.0,1.468350264887716e-15,26.62413287489283
172,5,80,15,0.016189817831135253,58.75,25.0,4.3845433386939697e-16,23.500839007354656
173,5,80,20,0.0175534743753613,58.75,25.0,2.0648873276934367e-16,21.67501616887826
174,5,90,1,0.004633148096722713,61.111111111111114,27.77777777777778,3.3383413643632357e-15,81.18447948848586
175,5,90,3,0.008492495472230988,61.111111111111114,27.77777777777778,1.495973446932005e-15,44.28206538564283
176,5,90,5,0.010580204219192205,61.111111111111114,27.77777777777778,3.6036222895368255e-16,35.55615061211279
177,5,90,10,0.013569667273876868,61.111111111111114,27.77777777777778,5.049987680339279e-16,27.71770610716386
178,5,90,15,0.015374564829606557,61.111111111111114,27.77777777777778,2.0317567168533084e-16,24.466370840208352
179,5,90,20,0.016669622324001133,61.111111111111114,27.77777777777778,1.4738360263820676e-06,22.569219215621004
180,6,50,1,0.007085698815552051,57.99999999999999,14.000000000000002,8.90548593814834e-15,55.87099303180779
181,6,50,3,0.013127358963221534,57.99999999999999,14.000000000000002,0.0,30.475339061533898
182,6,50,5,0.016799773903478022,57.99999999999999,14.000000000000002,7.855360410911061e-16,24.469114283551093
183,6,50,10,0.020966984990393844,57.99999999999999,14.000000000000002,1.3585535388266318e-16,19.075638501611422
184,6,50,15,0.025364873075714226,57.99999999999999,14.000000000000002,4.492672490176679e-16,16.837567835463396
185,6,50,20,0.027282782481716502,57.99999999999999,14.000000000000002,0.19520227140521101,15.520121037196516
186,6,60,1,0.006159654170938395,63.33333333333333,18.333333333333332,1.0955290999620115e-14,65.15228706056033
187,6,60,3,0.011292585483430186,63.33333333333333,18.333333333333332,1.013229023126595e-15,35.536682848306555
188,6,60,5,0.014064314361218579,63.33333333333333,18.333333333333332,7.737131041192466e-16,28.533338177560164
189,6,60,10,0.018041912363481686,63.33333333333333,18.333333333333332,5.443846260226909e-16,22.24373341299008
190,6,60,15,0.02042735524017257,63.33333333333333,18.333333333333332,2.02193508496322e-07,19.633569494625295
191,6,60,20,0.02216203528923307,63.33333333333333,18.333333333333332,0.2509114313202669,18.078830860472422
192,6,70,1,0.005716025448250644,65.71428571428571,22.857142857142858,8.19481880989213e-15,71.36864181707354
193,6,70,3,0.01047830716793062,65.71428571428571,22.857142857142858,1.0301193502355253e-15,38.927932615830905
194,6,70,5,0.013049725018017608,65.71428571428571,22.857142857142858,7.482910425346883e-16,31.25635780159774
195,6,70,10,0.016749130178712532,65.71428571428571,22.857142857142858,5.406774644428821e-16,24.365859898806743
